h3_id,dimension,quantity
891f99cc347ffff,S_saude,1
891f99cc34fffff,S_abastecimento,1
891f99cc34fffff,S_servicos,1
891f99cc35bffff,T_transporte,1
891f99cc367ffff,S_lazer,1
891f99cc36fffff,S_servicos,1
891f99cc373ffff,S_lazer,1
891f99cc373ffff,S_servicos,1
891f99cca53ffff,S_saude,3
891f99cca53ffff,T_transporte,1
891f99cca53ffff,U_urbanidade,1
891f99ccac3ffff,S_saude,1
891f99ccacbffff,S_saude,1
891f99ccacfffff,S_abastecimento,1
891f99ccacfffff,S_lazer,1
891f99ccad3ffff,S_abastecimento,2
891f99ccad3ffff,S_saude,1
891f99ccadbffff,S_saude,1
891f99cce6bffff,S_abastecimento,1
891f99cd80bffff,S_lazer,1
891f99cd80fffff,S_educacao,1
891f99cd813ffff,S_lazer,1
891f99cd823ffff,U_urbanidade,2
891f99cd827ffff,S_educacao,1
891f99cd82bffff,S_abastecimento,5
891f99cd82bffff,U_urbanidade,1
891f99cd82fffff,S_educacao,1
891f99cd833ffff,S_educacao,1
891f99cd853ffff,S_lazer,1
891f99cd857ffff,S_educacao,3
891f99cd857ffff,S_lazer,1
891f99cd873ffff,S_educacao,1
891f99cd877ffff,S_educacao,1
891f99cd88bffff,S_saude,1
891f99cd8a7ffff,S_educacao,1
891f99cd8cbffff,S_lazer,1
891f99cd8cfffff,S_educacao,1
891f99cd8d3ffff,S_abastecimento,1
891f99cd903ffff,S_saude,1
891f99cd90bffff,T_transporte,1
891f99cd90fffff,S_abastecimento,1
891f99cd917ffff,U_urbanidade,2
891f99cd943ffff,S_educacao,1
891f99cd953ffff,S_abastecimento,1
891f99cd983ffff,S_saude,1
891f99cd98fffff,S_saude,1
891f99cd98fffff,T_transporte,1
891f99cd993ffff,S_saude,1
891f99cd997ffff,U_urbanidade,1
891f99cd99bffff,S_saude,1
891f99cd99bffff,U_urbanidade,1
891f99cd9cbffff,S_educacao,1
891f99cd9cbffff,U_urbanidade,2
891f99cd9cfffff,S_abastecimento,1
891f99cdc07ffff,S_servicos,1
891f99cdc17ffff,S_saude,1
891f99cdc2bffff,S_servicos,1
891f99cdc33ffff,T_transporte,1
891f99cdc63ffff,S_abastecimento,1
891f99cdc6fffff,S_lazer,1
891f99cdc77ffff,S_servicos,1
891f99cdca3ffff,S_servicos,2
891f99cdca3ffff,T_transporte,2
891f99cdcabffff,S_servicos,1
891f99cdcb3ffff,S_servicos,1
891f99cdcb3ffff,T_transporte,2
891f99cdcb7ffff,S_saude,1
891f99cdcbbffff,S_servicos,1
891f99cdd13ffff,S_servicos,1
891f99cdd2bffff,S_saude,1
891f99cdd2bffff,S_servicos,1
891f99cdd2bffff,U_urbanidade,1
891f99cdd37ffff,U_urbanidade,1
891f99cdd43ffff,S_saude,1
891f99cdd6bffff,S_educacao,1
891f99cdd8fffff,S_lazer,1
891f99cdd97ffff,S_lazer,1
891f99cdd9bffff,S_servicos,1
891f99cddafffff,U_urbanidade,1
891f99cddb7ffff,S_lazer,1
891f99cddc7ffff,S_lazer,1
891f99cddc7ffff,T_transporte,1
891f99cddd3ffff,S_servicos,2
891f99cddd3ffff,T_transporte,1
